1000000	1.1594300270080566
2000000	1.1879909038543701
3000000	1.3144969940185547
4000000	1.196106195449829
5000000	1.0824799537658691
6000000	1.287964105606079
7000000	1.208298921585083
8000000	1.2421989440917969
9000000	1.1891460418701172
10000000	1.2347888946533203
11000000	1.2993662357330322
12000000	1.4345831871032715
13000000	1.3055469989776611
14000000	1.3445460796356201
15000000	1.4261107444763184
16000000	1.40687894821167
17000000	1.508347988128662
18000000	1.4262189865112305
19000000	1.5263280868530273
20000000	1.7118728160858154
21000000	1.5292789936065674
22000000	1.5071890354156494
23000000	1.5555992126464844
24000000	1.813633918762207
25000000	1.5406708717346191
26000000	1.5765409469604492
27000000	1.6613969802856445
28000000	1.64913010597229
29000000	1.663142204284668
30000000	1.7603909969329834
31000000	1.776258945465088
32000000	2.525261878967285
33000000	2.228553056716919
34000000	2.2348883152008057
35000000	2.297865390777588
36000000	2.181819200515747
37000000	2.1479008197784424
38000000	2.1988632678985596
39000000	2.2801971435546875
40000000	2.1114797592163086
41000000	2.4777772426605225
42000000	2.46506404876709
43000000	2.6389060020446777
44000000	2.369786024093628
45000000	2.392615795135498
46000000	2.394232988357544
47000000	2.467573642730713
48000000	2.500465154647827
49000000	2.5559301376342773
50000000	2.5311191082000732
51000000	2.4498910903930664
52000000	2.5468852519989014
53000000	2.4787192344665527
54000000	2.644397020339966
55000000	2.6545748710632324
56000000	3.7524008750915527
57000000	3.3287172317504883
58000000	3.2376232147216797
59000000	2.552673101425171
60000000	2.5066580772399902
61000000	2.3581979274749756
62000000	2.664138078689575
63000000	2.5137319564819336
64000000	2.7070086002349854
65000000	2.7451069355010986
66000000	2.6479530334472656
67000000	2.6154887676239014
68000000	2.6735801696777344
69000000	2.80564022064209
70000000	2.5822598934173584
71000000	2.646817684173584
72000000	2.813904047012329
73000000	2.6593360900878906
74000000	3.0530011653900146
75000000	2.8682539463043213
76000000	3.00380802154541
77000000	3.0656909942626953
78000000	2.9619576930999756
79000000	3.0284509658813477
80000000	2.8460569381713867
81000000	2.8708980083465576
82000000	2.9063591957092285
83000000	2.900570869445801
84000000	2.9897100925445557
85000000	3.0615339279174805
86000000	3.1292459964752197
87000000	3.0112287998199463
88000000	2.988107204437256
89000000	3.1155200004577637
90000000	3.223656177520752
91000000	3.086622953414917
92000000	3.5212979316711426
93000000	3.2645392417907715
94000000	3.288177967071533
95000000	3.1319808959960938
96000000	3.419222831726074
97000000	3.196484088897705
98000000	3.4260520935058594
99000000	3.527540922164917
100000000	3.2038378715515137
101000000	4.0479631423950195
102000000	3.4393608570098877
103000000	3.4681708812713623
104000000	3.4635801315307617
105000000	3.8778200149536133
106000000	3.8098020553588867
107000000	3.5107221603393555
108000000	3.3820149898529053
109000000	3.7330141067504883
110000000	3.7490270137786865
111000000	3.5198581218719482
112000000	3.73386287689209
113000000	3.557147264480591
114000000	3.616461992263794
115000000	3.6315948963165283
116000000	3.635026216506958
117000000	3.785452127456665
118000000	3.7864389419555664
119000000	4.735004901885986
120000000	4.567654848098755
121000000	3.867658853530884
122000000	4.027821063995361
123000000	3.935873031616211
124000000	3.8693671226501465
125000000	4.012596845626831
126000000	3.963243007659912
127000000	3.900322914123535
128000000	4.024526834487915
129000000	3.9101040363311768
130000000	4.075337886810303
131000000	4.25396203994751
132000000	4.037240982055664
133000000	4.050791025161743
134000000	4.055092096328735
135000000	4.014246940612793
136000000	5.1708900928497314
137000000	8.1911940574646
138000000	5.971787691116333
139000000	7.069825172424316
140000000	6.404965877532959
141000000	5.158814907073975
142000000	4.597422122955322
143000000	4.870999097824097
144000000	4.3970019817352295
145000000	4.347069025039673
146000000	4.935543060302734
147000000	4.842596054077148
148000000	4.222339153289795
149000000	4.861134052276611
150000000	6.359744071960449
